Company,Headline,Time,Link,Scraped_At,Announcement_Datetime,pdf_link,Annoucement_Description,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
BSE SENSX50BVRA,Compliances-Reg. 90 (1) - Portfolio of Mutual Fund Schemes,24m ago,https://www.screener.in/company/535208/,2025-05-18T15:02:40.228682,2025-05-18 14:38:40.228682,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b9bb9d63-5386-4285-9739-3762f0a3ba04.pdf,18 may 2025 bse limited phiroze jeejeebhoy towers dalal street mumbai 400001 dear sir madam subject submission of report under regulation 901 in terms of the requirement under regulation 901 of the sebi listing obligations and disclosure requirements regulations 2015 please find enclosed herewith the fortnightly portfolio of the schemes of icici prudential mutual fund. request you to take the same on record. for icici prudential asset management company limited investment manager to icici prudential mutual fund sd authorised signatory enclaa companyissuerinstrument name isin coupon industryrating quantity exposuremarket valuers.lakh % to nav yield of the instrument yield to call debt instruments 776793.66 49.79% listed awaiting listing on stock exchanges 776793.66 49.79% government securities 117698.82 7.54% government securities in0020210160 7.11 sov 109000000 110166.74 7.06% 6.86 state government of andhra pradesh in1020150042 8.31 sov 7500000 7532.08 0.48% 6.03 nonconvertible debentures bonds 659094.84 42.25% lic housing finance ltd. ine115a07qd5 7.82 crisil aaa 6000 60237.30 3.86% 6.81 bharti telecom ltd. ine403d08181 8.9 crisil aa 34500 34664.67 2.22% 7.70 nabard ine261f08dx0 7.58 crisil aaa 30500 30768.61 1.97% 6.76 small industries development bank of india. ine556f08jz5 7.15 icra aaa 3000 30000.03 1.92% 6.75 nabard ine261f08do9 7.4 crisil aaa 2750 27593.09 1.77% 6.76 larsen toubro ltd. ine018a08bk6 7.66 crisil aaa 25000 25077.40 1.61% 6.74 lic housing finance ltd. ine115a07qb9 7.7201 crisil aaa 2250 22623.86 1.45% 6.81 oberoi realty ltd. ine093i07066 7.95 care aa 20000 20195.36 1.29% 7.44 motilal oswal home finance ltd ine658r07430 8.55 icra aa 20000 20184.90 1.29% 7.88 nabard ine261f08dt8 7.5 crisil aaa 1750 17552.12 1.13% 6.76 mankind pharma ltd ine634s07017 7.99 crisil aa 15500 15613.91 1.00% 7.27 dlf cyber city developers ltd. ine186k07098 8.4 icra aa 15000 15205.77 0.97% 7.56 tata h,0.8271,-0.11190476190476191,-0.07314002513885498,0.27532656388691495,Positive
BSE SNSX N50BVRA,Compliances-Reg. 90 (1) - Portfolio of Mutual Fund Schemes,24m ago,https://www.screener.in/company/535207/,2025-05-18T15:02:42.425951,2025-05-18 14:38:42.425951,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b9bb9d63-5386-4285-9739-3762f0a3ba04.pdf,18 may 2025 bse limited phiroze jeejeebhoy towers dalal street mumbai 400001 dear sir madam subject submission of report under regulation 901 in terms of the requirement under regulation 901 of the sebi listing obligations and disclosure requirements regulations 2015 please find enclosed herewith the fortnightly portfolio of the schemes of icici prudential mutual fund. request you to take the same on record. for icici prudential asset management company limited investment manager to icici prudential mutual fund sd authorised signatory enclaa companyissuerinstrument name isin coupon industryrating quantity exposuremarket valuers.lakh % to nav yield of the instrument yield to call debt instruments 776793.66 49.79% listed awaiting listing on stock exchanges 776793.66 49.79% government securities 117698.82 7.54% government securities in0020210160 7.11 sov 109000000 110166.74 7.06% 6.86 state government of andhra pradesh in1020150042 8.31 sov 7500000 7532.08 0.48% 6.03 nonconvertible debentures bonds 659094.84 42.25% lic housing finance ltd. ine115a07qd5 7.82 crisil aaa 6000 60237.30 3.86% 6.81 bharti telecom ltd. ine403d08181 8.9 crisil aa 34500 34664.67 2.22% 7.70 nabard ine261f08dx0 7.58 crisil aaa 30500 30768.61 1.97% 6.76 small industries development bank of india. ine556f08jz5 7.15 icra aaa 3000 30000.03 1.92% 6.75 nabard ine261f08do9 7.4 crisil aaa 2750 27593.09 1.77% 6.76 larsen toubro ltd. ine018a08bk6 7.66 crisil aaa 25000 25077.40 1.61% 6.74 lic housing finance ltd. ine115a07qb9 7.7201 crisil aaa 2250 22623.86 1.45% 6.81 oberoi realty ltd. ine093i07066 7.95 care aa 20000 20195.36 1.29% 7.44 motilal oswal home finance ltd ine658r07430 8.55 icra aa 20000 20184.90 1.29% 7.88 nabard ine261f08dt8 7.5 crisil aaa 1750 17552.12 1.13% 6.76 mankind pharma ltd ine634s07017 7.99 crisil aa 15500 15613.91 1.00% 7.27 dlf cyber city developers ltd. ine186k07098 8.4 icra aa 15000 15205.77 0.97% 7.56 tata h,0.8271,-0.11190476190476191,-0.07314002513885498,0.27532656388691495,Positive
India Glycols,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation,38m ago,https://www.screener.in/company/INDIAGLYCO/consolidated/,2025-05-18T15:02:47.317226,2025-05-18 14:24:47.317226,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=553244b7-2d89-4cc1-8ed8-f6a4ef6596fc.pdf,iglse20252608 may 2025 the manager listing the manager listing bse limited national stock exchange of india limited floor new trading ring exchange plaza c1 block g rotunda building p.j. towers bandra kurla complex dalal street bandra east mumbai 400 001 mumbai 400 051 scrip code 500201 symbol indiaglyco dear sirs sub disclosure under regulation 30 of the sebi listing obligations and disclosure requirements regulations 2015 intimation regarding rescheduling of q4 full year fy25 earnings conference call. further to our letter no. iglse20252603 dated may 2025 and pursuant to regulation 30 of the securities and exchange board of india listing obligations and disclosure requirements regulations 2015 we would like to inform you that due to exigencies the earnings conference call for q4 full year fy25 scheduled for tuesday may 2025 at 16.00 hrs. ist has been rescheduled to wednesday may 2025 at 16.00 hrs. ist. the revised invite for the above conference call is enclosed. this letter is also being hosted on the companys website at this is for your information and record. thanking you yours truly for india glycols limited ankur jain head legal company secretary encl aa ankur jain digitally signed by ankur jain dn cin opersonal postalcode110091 least delhi stdelhi streetso mohinder kumar jain flat no g1 fine home apartements near ahlcon public school mayur vihar phase1 patparganj east delhi delhi 110091 2.f12d4be1c5c932a2c1642c6dad9bb0e5db224de40e1e729 9308e2b62dfc73e0c serialnumber36bf2107a358d674b88b6a7f2f49ebabe2ecd54621c b28fbe5bc6616fcae41f0 cnankur jain dat,0.5423,0.034632034632034625,-0.03560454398393631,0.2166282471944295,Positive
Arrow Greentech,Integrated Filing (Financial),10m ago,https://www.screener.in/company/ARROWGREEN/consolidated/,2025-05-18T16:55:54.555078,2025-05-18 16:45:54.555078,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0cb6b8f7-8388-49ee-9242-596b5412ec10.pdf,arrow greentech ltd may 17 2025 to manager crd manager crd bombay stock exchange ltd. bse national stock exchange of india ltd. nse p.j. towers dalal street exchange plaza bandra kurla complex mumbai 400 001 bandra e mumbai 400051 ref script code 516064 script code arrowgreen sub outcome of the board meetings held on may 17 2025 and submission of audited financial results standalone and consolidated for the quarter year ended 315 march 2025 as per sebi lodr regulations 2015 dear sir with reference to above we hereby submit inform that 1. the board of directors at its meeting held today i.e. on may 17 2025 at 300 pm and concluded at 5.30 pm has approved the audited financial results standalone consolidated with auditors report for the quarter year ended march 2025. copy of the same is enclosed herewith. we would like to inform that ms. haribhakti co. llp statutory auditors have issued audit reports with unmodified opinion on audited financial results standalone and consolidated for the quarter year ended 31 march 2025. 2. the board has recommended a dividend of 40% on 15087938 equity shares of the face value of rs. 10 i.e. rs. 4 per equity share for the financial year ended 31%t march 2025 subject to the approval of the shareholders at the ensuing annual general meeting of the company. 3. appointment of secretarial auditor the board have approved the appointment of the secretarial auditor ms. rajendra co. practising company secretaries mumbai to conduct secretarial audit for five 5 consecutive years commencing from fy 202526 to fy 202930 subject to approval of the shareholders of the company at the ensuing agm. arrow greentech ltd cin no. l21010mh1992plc069281 registered office 1f laxmi industrial estate new link road andheri west mumbai 400 053 maharashtra phone 91 224974 3758 email website,0.9652,-0.04063360881542699,0.0391710102558136,0.38564122043211596,Positive
Cool Caps,Options to purchase securities,11m ago,https://www.screener.in/company/COOLCAPS/consolidated/,2025-05-18T16:55:59.923937,2025-05-18 16:44:59.923937,https://nsearchives.nseindia.com/corporate/COOLCAPS_18052025164106_NSEIntimation18052025.pdf,rajeev goenka digitally signed by rajeev goenka date 2025.05.18 163634 0530,0.0,0.0,0.007953589782118797,0.0023860769346356393,Neutral
Northern ARC,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation,14m ago,https://www.screener.in/company/NORTHARC/consolidated/,2025-05-18T16:56:01.860949,2025-05-18 16:42:01.860949,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=58666809-9e42-457a-ade7-8fb8374b0bd2.pdf,ref no. nacl09may202526 may 18 2025 to bse limited phiroze jeejeebhoy towers dalal street mumbai 400001 scrip code 544260 to national stock exchange of india ltd. exchange plaza c1 block g bandra kurla complex bandra e mumbai 400 051 scrip symbol northarc sub intimation of schedule of analyst institutional investor meeting group meeting of northern arc capital limited the company. ref regulation 30 of securities and exchange board of india listing obligations and disclosure requirements regulations. with reference to the above we wish to inform you that the company will be participating in the at the macm india conference organized by mirae asset capital markets on thursday may 22 2025 at mumbai as detailed below date time of meet particulars of investor meeting mode of meeting thursday may 22 2025 at mumbai 0300 p.m. 0500 p.m. ist all investors general public analyst group meeting group meeting the presentation to be made at the meeting will be submitted to the stock exchanges and the same will be uploaded on the companys website at the detailed information of the aforesaid earnings conference call is enclosed. please note that i. the above schedule is subject to changes and note that changes may happen due to exigencies on the part of investorsanalystscompany. ii. discussions will be based on publicly available information. no unpublished price sensitive information upsi is intended to be discussed during the meeting. this intimation is also being uploaded on the companys website at for northern arc capital limited prakash chandra panda company secretary compliance officer encl aa prakash chandra panda digitally signed by prakash chandra panda date 2025.05.18 162418 0530,-0.3182,0.0340029761904762,-0.01888355240225792,0.12274417286353452,Negative
Northern ARC,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation,17m ago,https://www.screener.in/company/NORTHARC/consolidated/,2025-05-18T16:56:03.618324,2025-05-18 16:39:03.618324,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=58666809-9e42-457a-ade7-8fb8374b0bd2.pdf,ref no. nacl09may202526 may 18 2025 to bse limited phiroze jeejeebhoy towers dalal street mumbai 400001 scrip code 544260 to national stock exchange of india ltd. exchange plaza c1 block g bandra kurla complex bandra e mumbai 400 051 scrip symbol northarc sub intimation of schedule of analyst institutional investor meeting group meeting of northern arc capital limited the company. ref regulation 30 of securities and exchange board of india listing obligations and disclosure requirements regulations. with reference to the above we wish to inform you that the company will be participating in the at the macm india conference organized by mirae asset capital markets on thursday may 22 2025 at mumbai as detailed below date time of meet particulars of investor meeting mode of meeting thursday may 22 2025 at mumbai 0300 p.m. 0500 p.m. ist all investors general public analyst group meeting group meeting the presentation to be made at the meeting will be submitted to the stock exchanges and the same will be uploaded on the companys website at the detailed information of the aforesaid earnings conference call is enclosed. please note that i. the above schedule is subject to changes and note that changes may happen due to exigencies on the part of investorsanalystscompany. ii. discussions will be based on publicly available information. no unpublished price sensitive information upsi is intended to be discussed during the meeting. this intimation is also being uploaded on the companys website at for northern arc capital limited prakash chandra panda company secretary compliance officer encl aa prakash chandra panda digitally signed by prakash chandra panda date 2025.05.18 162418 0530,-0.3182,0.0340029761904762,-0.01888355240225792,0.12274417286353452,Negative
KJMC Corporate,Announcement under Regulation 30 (LODR)-Newspaper Publication,31m ago,https://www.screener.in/company/532304/consolidated/,2025-05-18T16:56:05.467886,2025-05-18 16:25:05.467886,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0d5e0f58-5ae9-4b15-83d5-4f5d3c7d0233.pdf,kjimc corporate advisors ihgla limited merchant banker sebi registration no. mbinm0000d kl mc advice matters may 18 2025 to the department of corporate services crd bse limited phiroze jeejeebhoy towers dalal street mumbai 400 001. dear sirsmadam ref. scrip code 532304 subject newspaper clipping of audited standalone and consolidated financial results for the quarter and year ended on march 31 2025 dear sirmadam pursuant to regulation 47 of securities exchange board of india listing obligations and disclosure requirements regulations 2015 please find enclosed herewith the copy of newspaper advertisement with respect to the audited standalone and consolidated financial results of the company for the quarter and year ended march 31 2025 published in following newspapers 1. the business standard on may 18 2025 2. pratahkal on may 18 2025. kindly take the above on record and oblige. yours faithfully for kjmc corporate advisors india limited neeraj yadav company secretary compliance officer enclaa regd. office 162 floor atlanta nariman point mumbal 400 021. tel. 52012 4094 5500 fax 2892 emall website cinl67120mh1998plc113888 neeraj ramashan kar yadav digitally signed by neeraj ramashankar yadav date 2025.05.18 152730 0530 sunday may 18 2025 z rn ty ﬁmbit finvest private limited raconteur global resources limited carporate du kanskiz a foad anddher east 04 formerly known as ganesh films india ltd. e cin lot100mh2018plc3otets under the provisions of the m w of financial fssets and enforcement of regd. office 503 floor plot 4610 a wing parshvanath gardens bhaudaji road kings clrcle matunga mumbai400019 email i website tal mo 31 b360141408 notice of postal ballot securiy inferestact,0.8957,0.0038095238095238087,-0.03442499414086342,0.3490953589005982,Positive
Menon Bearings,Intimation Regarding Approval And Adoption Of Revised Code Of Practices And Procedures For Fair Disclosure Of Unpublished Price Sensitive Information,37m ago,https://www.screener.in/company/MENONBE/consolidated/,2025-05-18T16:56:08.390650,2025-05-18 16:19:08.390650,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9656f775-b842-4520-9435-8221a997c8a4.pdf,to to the manager dcs the manager listing department bse limited national stock exchange of india ltd phiroze jeejeebhoy towers exchange plaza dalal street bandrakurla complex mumbai 400 001 bandra east mumbai 400051 scrip code 523828 symbol menonbe dear sir maam subject intimation regarding approval and adoption of revised code of practices and procedures for fair disclosure of unpublished price sensitive information this is to inform you that the board of directors of menon bearings limited at its meeting held on may 2025 has approved and adopted a revised code of practices and procedures for fair disclosure of unpublished price sensitive information in compliance with the provisions under regulation 81 of the securities and exchange board of india prohibition of insider trading regulations 2015. the revised code is effective from june 2025. we hereby request you to take the same on record. the above document is also being made available on the companys website . thanking you yours faithfully for menon bearings limited siddheshwar kadane company secretary compliance officer membership no. a72775 encl revised code of practices and procedures for fair disclosure of unpublished price sensitive information siddheshwa r sunil kadane digitally signed by siddheshwar sunil kadane date 2025.05.18 160447 0530 menon bearings limited code of practices and procedures for fair disclosure of unpublished price sensitive information of menon bearings limited under regulation 81 of the securities and exchange board of india prohibition of insider trading regulations 2015 effective from 1 april 2019 regd. office 8 works ﬁ email midc gokul shirgaon kolhapur 416 234. i,0.9607,0.18934240362811788,0.17724917829036713,0.49425747457554553,Positive
Happy Forgings,Announcement under Regulation 30 (LODR)-Newspaper Publication,54m ago,https://www.screener.in/company/HAPPYFORGE/,2025-05-18T16:56:11.370030,2025-05-18 16:02:11.370030,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0d5e0f58-5ae9-4b15-83d5-4f5d3c7d0233.pdf,kjimc corporate advisors ihgla limited merchant banker sebi registration no. mbinm0000d kl mc advice matters may 18 2025 to the department of corporate services crd bse limited phiroze jeejeebhoy towers dalal street mumbai 400 001. dear sirsmadam ref. scrip code 532304 subject newspaper clipping of audited standalone and consolidated financial results for the quarter and year ended on march 31 2025 dear sirmadam pursuant to regulation 47 of securities exchange board of india listing obligations and disclosure requirements regulations 2015 please find enclosed herewith the copy of newspaper advertisement with respect to the audited standalone and consolidated financial results of the company for the quarter and year ended march 31 2025 published in following newspapers 1. the business standard on may 18 2025 2. pratahkal on may 18 2025. kindly take the above on record and oblige. yours faithfully for kjmc corporate advisors india limited neeraj yadav company secretary compliance officer enclaa regd. office 162 floor atlanta nariman point mumbal 400 021. tel. 52012 4094 5500 fax 2892 emall website cinl67120mh1998plc113888 neeraj ramashan kar yadav digitally signed by neeraj ramashankar yadav date 2025.05.18 152730 0530 sunday may 18 2025 z rn ty ﬁmbit finvest private limited raconteur global resources limited carporate du kanskiz a foad anddher east 04 formerly known as ganesh films india ltd. e cin lot100mh2018plc3otets under the provisions of the m w of financial fssets and enforcement of regd. office 503 floor plot 4610 a wing parshvanath gardens bhaudaji road kings clrcle matunga mumbai400019 email i website tal mo 31 b360141408 notice of postal ballot securiy inferestact,0.8957,0.0038095238095238087,-0.03442499414086342,0.3490953589005982,Positive
Ent.Network,Announcement under Regulation 30 (LODR)-Newspaper Publication,1h ago,https://www.screener.in/company/ENIL/consolidated/,2025-05-18T16:56:14.366122,2025-05-18 15:56:14.366122,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0d5e0f58-5ae9-4b15-83d5-4f5d3c7d0233.pdf,kjimc corporate advisors ihgla limited merchant banker sebi registration no. mbinm0000d kl mc advice matters may 18 2025 to the department of corporate services crd bse limited phiroze jeejeebhoy towers dalal street mumbai 400 001. dear sirsmadam ref. scrip code 532304 subject newspaper clipping of audited standalone and consolidated financial results for the quarter and year ended on march 31 2025 dear sirmadam pursuant to regulation 47 of securities exchange board of india listing obligations and disclosure requirements regulations 2015 please find enclosed herewith the copy of newspaper advertisement with respect to the audited standalone and consolidated financial results of the company for the quarter and year ended march 31 2025 published in following newspapers 1. the business standard on may 18 2025 2. pratahkal on may 18 2025. kindly take the above on record and oblige. yours faithfully for kjmc corporate advisors india limited neeraj yadav company secretary compliance officer enclaa regd. office 162 floor atlanta nariman point mumbal 400 021. tel. 52012 4094 5500 fax 2892 emall website cinl67120mh1998plc113888 neeraj ramashan kar yadav digitally signed by neeraj ramashankar yadav date 2025.05.18 152730 0530 sunday may 18 2025 z rn ty ﬁmbit finvest private limited raconteur global resources limited carporate du kanskiz a foad anddher east 04 formerly known as ganesh films india ltd. e cin lot100mh2018plc3otets under the provisions of the m w of financial fssets and enforcement of regd. office 503 floor plot 4610 a wing parshvanath gardens bhaudaji road kings clrcle matunga mumbai400019 email i website tal mo 31 b360141408 notice of postal ballot securiy inferestact,0.8957,0.0038095238095238087,-0.03442499414086342,0.3490953589005982,Positive
Oxford Industrie,Postponment Of Board Meeting,1h ago,https://www.screener.in/company/514414/,2025-05-18T16:56:17.244825,2025-05-18 15:56:17.244825,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4e39a687-0dab-4f61-8454-7729574a0423.pdf,oxford industries ltd rego.office g.no.4 roxana building ground floor 109 m . karve road mumbai 400020 cin117112mh1980plc0235n gst no.27aaacoi032b3z6 email to the dy.general manager the corporate relationship deptt bse ltd p.l.towers dalal street mumbai 400001. dear sir ref security code no. 514414. sub postponment of board meeting dt.l with reference to above we wish to inform you that the board meeting scheduled for today on has been postponed due to unavoidable cercumstances. we will inform you about the next date of board meeting shortly kindly take the same on your records. thanking you for oxford industries ltd mazher n. laila managing director din 00037046,0.7845,0.07916666666666666,-0.0543045699596405,0.3212586290121079,Positive
Confidence Fut.,"Board Meeting Intimation for Board Meeting To Be Held On 21St May, 2025",10m ago,https://www.screener.in/company/539991/consolidated/,2025-05-18T22:50:27.206508,2025-05-18 22:40:27.206508,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=275c07f9-2e92-4d2d-9617-3e426a381571.pdf,or p.j. towers dalal street mumbai 400001 script code 539991 subject notice of board meeting to be held on may 2025. ref regulation 29 of sebi listing obligations and disclosure requirements regulations 2015. dear sir this is to inform the exchange that the meeting of the board of directors of confidence futuristic energetech limited is scheduled to be held on wednesday may 2025 at 04.00 pm at the companys corporate office the matters to be considered at the board meeting are 1 to consider and approve the audited financial results standalone consolidated for the quarter and year ended on march 2025. 2 any other matter with the permission of the chair. thanking you yours faithfully for confidence futuristic energtech limited nitin khara managing director din01670977 nitin punamchand khara digitally signed by nitin punamchand khara date 2025.05.18 223554 0530,0.8555,-0.06207482993197279,0.38909783959388733,0.44030690289857444,Positive
ASM Technologies,Integrated Filing (Financial),30m ago,https://www.screener.in/company/526433/consolidated/,2025-05-18T22:50:31.120705,2025-05-18 22:20:31.120705,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e8ab8209-a677-4382-a4af-71bf50e0c0b3.pdf,ircular no. nsecml202502 each dated january 02 2025 we are enclosing herewith integrated filing financial for the quarter ended march 31 2024. kindly take the above intimation on record. thanking you sincerely for asm technologies limited vanishree kulkarni company secretary and compliance officerfcs13306 vanishree digitally signed by vanishree date 2025.05.18 220734 0530 statement of deviation variation in utilization of funds raised name of listed entity asm technologies limited mode of fund raising preference issue and rights issues date of raising funds march 2024 preference issue march 2022 april 2022 rights issues amount raised rs. 170 crores preference issue rs. 11.50 crores rights issue report filed for quarter ended march 2024 monitoring agency applicable preference issue not applicable rights issue monitoring agency name if applicable crisil rating limited is there a deviation variation in use of funds raised no if yes whether the same is pursuant to change in terms of a contract or objects which was approved by the shareholders na if yes date of shareholder approval na explanation for the deviation variation na comments of the audit committee after review no comments comments of the auditors if any na objects for which funds have been raised and where there has been a deviation in the following table na original object utilization towards long term working capital requirement of our company modified object if any nil original allocation rs. 170 cr preference issue rs. 11.50 cr rights issue modified allocation if any nil funds utilised rs. 70. preference issue rs. 11.29 cr rights issue amount of deviationvariation for the quarter according to applicable object nil remarks if any the board of directors of asm technologies limited company passed a resolution on march 2024 as approved by shareholders on march 2024 pursuant to which the board allotted 800000 eight lakhs only equity shares of face value rs. 10 rupees ten only each equity shares for cash at a price of rs. 470.70 including a premium of rs. 460.70 per equity share on a preferential basis. the minimum amount of rs. 118 one hundred eighteen only which is equivalent to 25% twentyfive percent of the warrants issue price shall be paid at the time of subscription and allotment of each warrant. board of directors in their meeting held on of march 2024 approved forfeiture of 25792 shares of those shareholder who has failed to pay outstanding moneys pursuant to issuance of partly paid up rights equity shares deviation or variation could mean a deviation in the objects or purposes for which the funds have been raised or b deviation in the amount of funds actually utilized as against what was originally disclosed or c change in terms of a contract referred to in the fund raising document i.e. prospectus letter of offer etc format for disclosing outstanding default on loans and debt securities s. no. particulars in inr mn. 1. loans revolving facilities like cash credit from banks financial institutions a total amount outstanding as on date 332.19 b of the total amount outstanding amount of default as on date na 2. unlisted debt securities i.e. ncds and ncrps a total amount outstanding as on date na b of the total amount outstanding amount of default as on date na 3. total financial indebtedness of the listed entity including shortterm and longterm debt na,0.9932,0.11647959183673469,-0.12098108232021332,0.39592955285495646,Positive
Enbee Trade,Announcement under Regulation 30 (LODR)-Newspaper Publication,30m ago,https://www.screener.in/company/512441/,2025-05-18T22:50:35.568483,2025-05-18 22:20:35.568483,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f7bdc757-1e1d-4e84-b481-447d3a0ad62c.pdf,ions disclosure requirements regulations 2015 enclosed please find newspaper clipping of the audited financial results for the quarter and year ended march 31 2025 published in the following newspapers 1 standard post english 2 mumbai mitra marathi kindly take the above information on your records and acknowledge the receipt. thanking you for enbee trade and finance limited amarr digitally signed by amarr narendr narendra galla date 2025.05.13 a galla 182916 0530 amarr narendra galla managing director din 07138963 a 5 0 siymumtarive ﬁﬁaﬁﬁmqﬁ ﬂasaﬂamam shubirsie b3 b y wawmuqn b st o w e r rt e e i w w r s ir e e pmunmws o t e p tr e tr t s t so0 440 ar t v e wa 2 e mw r0t r o r e t w oa t oro a o ws t o el r e k. . e z e s t t t r kbbbl i et ok o et 2 ank. e i hat s e tha r i e i e e oot o o yr t ey w3 e e e s vl o e ot at etp t tr t e mr t g ok vl r st ve st e i st ir p e g ot e e e praboshniblostlos b olym b o o xr s t sr ar e v vian 3 e k. ng e g t g e s 3 o k. s . ik n s v e oy . et e ot e o . v o e g e b e r wlten s ar w 0 % t w aty et k. i v e e 9. ot o e v vr ts i v e o e e sl et v b o a0 e i w e o stgs qr w r wid st e o 1 e e o g e . 7 e oo a0 t bt 8 o e gy a o v i s os tr at w warr o o r el st sr grn a e e e oty r v 0 o o t v vt t e tr e e s w e i 3 bl bl t r st a wmm srr 631 ar t s s e s sy ey p r r st 8 e y 000 ws sr et e o e 22 enbee trade and finance linited v o . st b o wk v 9 g vwy o p o r r e o s n e ot o0 o e a ot tr y r oy ns o ry 500 2 . p 3 o o e v e o r a sn tr i m t r e t t et 00 ol vobiilor by rl m a 2 0 g iy b e v s p r wrer e gt g e 2 standard post mumbai thursday may 1 2025 ao trieson s arssment ata jeveleny shorocrn o akibay titya festivalin navi missbi o wednesday. dy cm pawar welcomes centres decision to conduct castewise census munnbai apil 30 und deputy clief miicter ad. ncp presient ajit pavar on wednasday welcomed the central govermment decision to sondiet castarvise cenans across the country md thanked primse minister narendra modi usion homs mister auit stab decicion conduet conduet jarangepatil threatens to start hunger strike again from central railway corricenouw s poraby nofed mat the wor juble udor oon tedor oo no. crorm w b3 202504 5 no. 107 tich was cuo 1 bo oposed cn 24032025 oty cancotecue o e orm wcsw central railway dy crit elecnca engineor em. l2nd oo newadmn. b carrage workshop. central rallway. atunge mt 19 invtes open lotonder no. enuwksauxkeil oho712 o th werk o overhiaving land ropairs of knorr bremse make compresso modeno v120 lof ac dc siemens caaches land bombardier transportaton jcoaches q. 144 nos at maturca werkshap appros. cost of work 10054237200 end 26.52700 tender document cost rs. n compltion period 21 monirs. closing datetime 2052025 1500 s tedor s bo accapec jooy in etecerg o g e jwebsse wneirops.govin. tender cocuments saisbieinwatste. e i union cabinet fortalkin this evoltionary reacting to the unien cabiner e besaid the centml. govermments decision help al sectons o society mmbai apsl the boubay high court on wednesday diracted e mabarashira gorernment tofilea repy to3 pettion. filed by father of late celsbrity manager disha salizn accusing shiv sema ubd mlaaadita tiackersy aod 3 ermer city police commissioner among others of being % desicion to for society 3 castewiss the s response hc dismisses sena mlas pil over misuse of social media musmbai aprl 30und the bensbay figh court on wednesdsy dimicsad 3. prbsic taest litgaion sy shivsera fioath sinds i mla kiran samsm whichraicad concams over e alleged misuseofsocial k whors cumenly facing backlach for s controrerial conmments sbowt mabaachtr deputy chiefminister bnats sainde adivision banch of chisf tstics ak arache sd. tticsms karnkvile smissing thepleaints coder sid it theselies sought by samant vere gepenl innatur mdnoted. e bad an fcsions proclamation requiring the appeara,0.7717,0.029614512471655325,0.0384935662150383,0.3291124236060082,Positive
HFCL,Announcement under Regulation 30 (LODR)-Award_of_Order_Receipt_of_Order,30m ago,https://www.screener.in/company/HFCL/consolidated/,2025-05-18T22:50:38.389837,2025-05-18 22:20:38.389837,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=732ebf6e-521b-404d-a2f8-c28aec5ff74a.pdf,fcl limited bags export order of usd 6.91 million equivalent to inr 59.19 crores and domestic order of inr 17.02 crores aggregating to inr 76.21 crores for supply of optical fiber cables ofc dear sirs madam we are pleased to inform all the stakeholders that the company has secured purchase orders pos aggregating to inr 76.21 crores. this includes i an export order worth usd 6.91 million equivalent to inr 59.19 crores from an overseas telecommunications company and ii a domestic order of inr 17.02 crores from iti limited a prominent public sector undertaking of the country. these orders are for the supply of various types of optical fiber cables reaffirming the trust of our domestic and international customers in the companys manufacturing capabilities and product quality. the details as required under sebi master circular no. sebihocfdpod2cirp0155 dated november 11 2024 read with sebi circular no. sebihocfdcfdpod2cirp2024185 dated december 31 2024 are as under s. no. particulars details a name of the entity awarding the orderscontacts overseas customer iti limited b significant terms and conditions of orders contracts awarded in brief general contract conditions general contract conditions c whether orders contracts have been awarded by domestic international entity international domestic d nature of orders contracts supply of various types of optical fiber cables as per customer specifications. supply of various types of optical fiber cables as per customer specifications. e whether domestic or international international domestic we request to take the above information on your records and disseminate the same on your respective websites. thanking you. yours faithfully for hfcl limited manoj baid president company secretary f time period by which the orders contracts is to be executed september 2025 june 2025 g broad consideration or size of the orders contracts usd 6.91 million equivalent to inr 59.19 crores excluding applicable taxes. inr 17.02 crores excluding applicable taxes. h whether the promoter promoter group group companies have any interest in the entity that awarded the orders contracts if yes nature of interest and details thereof no no i whether the orders contracts would fall within related party transactions if yes whether the same is done at arms length no no manoj baid digitally signed by manoj baid date 2025.05.18 214524 0530,0.9781,0.04564075630252101,0.2186407595872879,0.4705244547669427,Positive
