Company,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
MASTEK,General Updates,"Mastek Limited has informed the Exchange about voluntary liquidation of Evosys Kuwait WLL, a step-down subsidiary of the Company",04-Jun-2025 19:24:17,https://nsearchives.nseindia.com/corporate/MASTEK12_04062025192000_SEintimation04062025signed.pdf,0.9509,0.0328042328042328,-0.026049427688121796,0.13778309194708943,Neutral
APEX,Updates,"This is with reference to our earlier submission dated May 29, 2025, of the Audited Financial Results for the year ended March 31, 2025.Upon review, we noticed an inadvertent error in the presentation of previous year s (FY 2023 24) figures in the Statement of Profit and Loss, due to regrouping and totaling oversight. Please note that this correction does not impact the current year s financials or the overall financial position of the Company.We are now submitting the revised Audited Financial Results for the year ended March 31, 2025, with the corrected figures for the previous year.",04-Jun-2025 19:22:45,https://nsearchives.nseindia.com/corporate/APEX_04062025192231_Results-revised.pdf,-0.6705,-0.0324016563146998,-0.21890780329704285,0.5288252368181882,Negative
AKUMS,Updates,Akums Drugs and Pharmaceuticals Limited has informed the Exchange regarding 'Intimation of Appointment of Additional Director (Non-Executive- Independent)'.,04-Jun-2025 19:22:41,https://nsearchives.nseindia.com/corporate/NSEAKUMS10_04062025192233_AKUMSAPPOINTMENTOFDIRECTOR.pdf,0.9638,0.07970006184291899,0.09924551844596863,0.18172417287530912,Neutral
EIMCOELECO,Updates,Eimco Elecon (India) Limited has informed the Exchange regarding 'Receipt of information from Promoter'.,04-Jun-2025 19:17:08,https://nsearchives.nseindia.com/corporate/EIMCOELECO_04062025191618_InformationfromPromoter04062025.pdf,0.9856,0.12875457875457877,0.11900907009840012,0.001906992012316977,Neutral
SUVEN,Updates,Suven Life Sciences Limited has informed the Exchange regarding 'Additional disclosure in the Notice of EGM of the Company'.,04-Jun-2025 19:16:55,https://nsearchives.nseindia.com/corporate/SUVEN_04062025191602_SuvenLife_NSE_observation_EGMNotice2025.pdf,0.9042,-0.0013605442176870739,0.03728637471795082,0.06489309438577517,Neutral
AUBANK,Analysts/Institutional Investor Meet/Con. Call Updates,AU Small Finance Bank Limited has informed the Exchange about Schedule of meet,04-Jun-2025 19:21:40,https://nsearchives.nseindia.com/corporate/AUBANK_04062025192007_Investor_Meet_20250604.pdf,0.3612,-0.02214285714285714,0.0017437897622585297,0.2136886364372713,Negative
DLF,Analysts/Institutional Investor Meet/Con. Call Updates,DLF Limited has informed the Exchange about the Company's executives participated in investor conference held on 3rd & 4th June 2025.,04-Jun-2025 19:16:52,https://nsearchives.nseindia.com/corporate/DLF_04062025191642_Letter.pdf,0.891,0.006904761904761911,0.1344032883644104,0.04226152000540778,Neutral
SURYODAY,Change in Management,Suryoday Small Finance Bank Limited has informed the Exchange about change in Management,04-Jun-2025 19:16:15,https://nsearchives.nseindia.com/corporate/SURYODAY_04062025191429_SSFB_Intimation_relating_to_change_in_SMP_sd.pdf,-0.2023,0.09654377880184331,-0.010354369878768921,0.13384203363162578,Neutral
NESTLEIND,General Updates,Nestle India Limited has informed the Exchange about Update on Analyst/ Institutional Investor Meet,04-Jun-2025 19:15:39,https://nsearchives.nseindia.com/corporate/NESTLEIND1_04062025191400_Investor_Meet_Outcome_04June2025signed.pdf,-0.5859,-0.03704906204906205,0.11225268244743347,0.4258182622145953,Negative
TVSSCS,Amalgamation/Merger,Tvs Supply Chain Solutions Limited has informed the Exchange about Amalgamation/Merger,04-Jun-2025 19:15:26,https://nsearchives.nseindia.com/corporate/CSCOMPLIANCE_04062025191332_NCLT_Order.pdf,-0.7717,-0.0042517006802721075,0.032916996628046036,0.4855441776699456,Negative
DIXON,News Verification,The Exchange has sought clarification from Dixon Technologies (India) Limited with respect to recent news item captioned Dixon seeks government nod for tie up with China's HKC to make display modules.  The response from the Company is attached.,04-Jun-2025 19:12:19,https://nsearchives.nseindia.com/corporate/DIXON_04062025191139_NSERumourVerification04062025.pdf,0.9754,-0.001573129251700672,0.043467313051223755,0.1544064045399225,Neutral
RAMCOSYS,Closure of operations,Ramco Systems Limited has informed the Exchange about Closure of operations,04-Jun-2025 19:08:01,https://nsearchives.nseindia.com/corporate/RAMCOSYS_04062025190617_04062025IntimationofClosureofGermanyBranch.pdf,0.5859,0.03999409681227863,-0.06382229179143906,0.16147878527409423,Neutral
OSIAHYPER,Credit Rating- Revision,Osia Hyper Retail Limited has informed the Exchange about Credit Rating- Revision,04-Jun-2025 19:12:14,https://nsearchives.nseindia.com/corporate/OSIAHYPER_04062025191157_Disclosure_Signed.pdf,0.7184,-0.041428571428571426,0.17629045248031616,0.08431627003465378,Neutral
SUNDARMFIN,Analysts/Institutional Investor Meet/Con. Call Updates,Sundaram Finance Limited has informed the Exchange about meeting with equity research firm regarding the performance of the Company for the year ended 31st March 2025.,04-Jun-2025 19:12:14,https://nsearchives.nseindia.com/corporate/SUNDARMFIN_04062025190200_SD_SUNDARMFIN_04062025.pdf,0.5994,0.032653061224489806,0.5606368184089661,0.0034522974583567345,Neutral
RBLBANK,Copy of Newspaper Publication,RBL Bank Limited has informed the Exchange about Copy of Newspaper Publication,04-Jun-2025 19:05:15,https://nsearchives.nseindia.com/corporate/RBLBANK_04062025190502_News_paper_ads_IEPF_Signed.pdf,-0.7506,-0.06301020408163263,0.11283276975154877,0.27203800116278687,Negative
PGEL,Updates,PG Electroplast Limited has informed the Exchange regarding 'Intimation of Plant Visit of Analysts/Institutional Investors'.,04-Jun-2025 19:03:37,https://nsearchives.nseindia.com/corporate/PGEL_04062025185804_Visit09062025.pdf,0.1779,-0.010119047619047614,-0.00017922744154930115,0.2575805808483844,Negative
WAAREEENER,General Updates,Waaree Energies Limited has informed the Exchange about General Updates,04-Jun-2025 19:02:18,https://nsearchives.nseindia.com/corporate/WAAREE_04062025190147_Regulation30_Intimation_signed.pdf,0.9756,-0.020357142857142844,-0.030076175928115845,0.06768863076993392,Neutral
FSL,ESOP/ESOS/ESPS,Firstsource Solutions Limited has informed the Exchange regarding Allotment of 259421  Shares.,04-Jun-2025 19:02:18,https://nsearchives.nseindia.com/corporate/FSL_04062025190206_Reg30ESOS2003ESOP20194thJune2025signed.pdf,0.9657,0.06428571428571428,0.2871682345867157,0.02607960168463841,Neutral
SAMMAANCAP,Updates,"Sammaan Capital Limited has informed the Exchange regarding 'Intimation in terms of Regulations 30 and 57 of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, regarding payment of interest on Unsecured Redeemable Non-Convertible Subordinated Debt in the nature of Debentures (NCDs), issued by the Company, on private placement basis'.For details refer attachment.",04-Jun-2025 19:01:39,https://nsearchives.nseindia.com/corporate/IHFL_04062025190124_SCL_Exchange_PP_intimation_57_04062025.pdf,0.9814,-0.02477785372522214,-0.00042391568422317505,0.05970979728954379,Neutral
INFY,General Updates,Infosys Limited has informed the Exchange about grant of stock options,04-Jun-2025 19:00:23,https://nsearchives.nseindia.com/corporate/Infosys_04062025185845_Grant_of_Stock_Options_05062025.pdf,0.8689,0.08630952380952382,0.04092066362500191,0.055278280169552274,Neutral
NIVABUPA,Resignation,"Niva Bupa Health Insurance Company Limited has informed the Exchange regarding Resignation of  Mr. Padmesh Nair as Senior Management Personnel of the company w.e.f. close of business hours on June 04, 2025.",04-Jun-2025 19:01:54,https://nsearchives.nseindia.com/corporate/MAXBUPA_04062025190114_Disclosure30_ChangeinSMP04062025.pdf,-0.431,0.120995670995671,-0.11659204959869385,0.4126899017410361,Negative
NBCC,Corrigendum,"NBCC (India) Limited has informed the Exchange regarding Corrigendum to the Audited Financial Results (Standalone) for the quarter and financial year ended March 31, 2025",04-Jun-2025 19:01:17,https://nsearchives.nseindia.com/corporate/NBCC_04062025185921_corrigendumfinancialresults2025F.pdf,0.9652,0.10284191117524451,-0.023349568247795105,0.04396693558526171,Neutral
PHOENIXLTD,Analysts/Institutional Investor Meet/Con. Call Updates,The Phoenix Mills Limited has informed the Exchange about Outcome of Interaction with Analyst/Institutional Investor,04-Jun-2025 18:59:36,https://nsearchives.nseindia.com/corporate/PHOENIXLTD3_04062025185840_PMLAnalystsInvestormeetoutcome04June2025.pdf,0.4939,0.006428571428571436,0.18203413486480713,0.1297274975844792,Neutral
BESTAGRO,Analysts/Institutional Investor Meet/Con. Call Updates,Best Agrolife Limited has informed the Exchange about Schedule of meet,04-Jun-2025 18:57:48,https://nsearchives.nseindia.com/corporate/BESTAGRO_04062025185655_Regulation30.pdf,0.886,0.062414965986394566,0.3212629556655884,0.014310140442686026,Neutral
AADHARHFC,Credit Rating,Aadhar Housing Finance Limited has informed the Exchange about Credit Rating,04-Jun-2025 18:57:49,https://nsearchives.nseindia.com/corporate/AHFL2021_04062025185614_BSE_disclosure_with_rating_letters.pdf,0.9952,0.07190978664192949,0.05213269591331482,0.2595735901088186,Positive
BESTAGRO,Analysts/Institutional Investor Meet/Con. Call Updates,Best Agrolife Limited has informed the Exchange about Schedule of meet,04-Jun-2025 18:57:48,https://nsearchives.nseindia.com/corporate/BESTAGRO_04062025185729_Regulation30.pdf,0.886,0.062414965986394566,0.3212629556655884,0.014310140442686026,Neutral
GLAND,General Updates,Gland Pharma Limited has informed the Exchange about Update on the ANSM Inspection at Cenexi s Fontenay Manufacturing Facility,04-Jun-2025 18:57:38,https://nsearchives.nseindia.com/corporate/GLAND_04062025185409_ANSM_Inspection_Update04062025.pdf,-0.128,0.05249999999999999,0.09470337629318237,0.29780366384983065,Negative
SBIN,Analysts/Institutional Investor Meet/Con. Call Updates,State Bank Of India has informed the Exchange about,04-Jun-2025 18:55:37,https://nsearchives.nseindia.com/corporate/SBIN1_04062025185430_BSE_NSE_Investor_Outcome04062025dsc.pdf,-0.4939,-0.004761904761904751,-0.06173113361001015,0.4398583225713599,Negative
BHARTIHEXA,Analysts/Institutional Investor Meet/Con. Call Updates,Bharti Hexacom Limited has informed the Exchange about Schedule of meet,04-Jun-2025 18:53:57,https://nsearchives.nseindia.com/corporate/HexacomApril20_04062025184109_STXIntimation-_Analyst_Meet.pdf,0.6369,0.07926240426240426,-0.0053270310163497925,0.12625027146947765,Neutral
BHARTIARTL,Analysts/Institutional Investor Meet/Con. Call Updates,Bharti Airtel Limited has informed the Exchange about Schedule of meet,04-Jun-2025 18:53:45,https://nsearchives.nseindia.com/corporate/BHARTIARTL_04062025184823_Reg30InvMeetJune25bal.pdf,0.6369,0.07926240426240426,-0.021722421050071716,0.1303496375383177,Neutral
YESBANK,Change in Management,"Yes Bank Limited has informed the Exchange about Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015   Change in Senior Management Personnel (SMP) of the Bank",04-Jun-2025 18:52:55,https://nsearchives.nseindia.com/corporate/YESBANK_04062025185229_SEIntimation-SMP-Akshay_Sapru_04062025_signed.pdf,0.9875,0.1020952380952381,-0.012290269136428833,0.03572802261000585,Neutral
TATACONSUM,ESOP/ESOS/ESPS,TATA CONSUMER PRODUCTS LIMITED has informed the Exchange regarding Allotment of 4600  Shares.,04-Jun-2025 18:49:22,https://nsearchives.nseindia.com/corporate/Sukhvinder_04062025184739_SE_ESOP_Intimation_sd.pdf,0.9886,0.01964285714285715,0.05113086849451065,0.03613579678067136,Neutral
GATECHDVR,Updates,GACM Technologies Limited has informed the Exchange regarding 'Outcome of RICM'.,04-Jun-2025 18:50:53,https://nsearchives.nseindia.com/corporate/SCAPDVR_04062025185042_Outcome_RIC_Meeting_GATECH.pdf,-0.7003,0.054197994987468676,0.016433697193861008,0.26012277457658434,Negative
BANKINDIA,Analysts/Institutional Investor Meet/Con. Call Updates,Bank Of India has informed the Exchange about Group Investor/Analyst Meet,04-Jun-2025 18:47:58,https://nsearchives.nseindia.com/corporate/BANKOFINDIA_04062025184729_BofASecurities__1_.pdf,0.836,0.09999999999999999,0.05247240886092186,0.05788035998493435,Neutral
PGEL,Analysts/Institutional Investor Meet/Con. Call Updates,PG Electroplast Limited has informed the Exchange about Schedule of meet,04-Jun-2025 18:47:47,https://nsearchives.nseindia.com/corporate/PGEL_04062025184738_Nuvama11062025.pdf,-0.5106,-0.05178079496261314,-0.02023407071828842,0.44306027784931035,Negative
IDEA,Shareholders meeting,"Vodafone Idea Limited has informed the Exchange regarding Notice of Extraordinary General Meeting to be held on June 27, 2025 through Video Conferencing/ Other Audio Visual Means (""VC/OAVM"")",04-Jun-2025 18:46:31,https://nsearchives.nseindia.com/corporate/IDEA_04062025184515_SEEGMNotice04062025s.pdf,0.9837,0.07517361111111111,0.013920113444328308,0.03555667313800914,Neutral
DCW,Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,DCW Limited has informed the Exchange about Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,04-Jun-2025 18:46:16,https://nsearchives.nseindia.com/corporate/DCW_04062025184601_Update_on_Litigation_04-06-2025.pdf,-0.9398,0.05591133004926109,-0.036942802369594574,0.5329914719303399,Negative
INDOSOLAR,Offer for sale,Waaree Energies Limited has informed the Exchange about the revised OFS notice.,04-Jun-2025 18:45:13,https://nsearchives.nseindia.com/corporate/vipulr_04062025184406_Indosolar_SellerOFSNotice_signed_revised.pdf,0.987,0.007142857142857153,-0.06370410323143005,0.06774502250977926,Neutral
POWERGRID,Acquisition,Power Grid Corporation of India Limited has informed the Exchange about Acquisition of MEL Power Transmission Limited by POWERGRID under TBCB route,04-Jun-2025 18:44:45,https://nsearchives.nseindia.com/corporate/POWERGRID1_04062025184324_BSENSEReg30Acqdt04062025.pdf,0.9724,0.06432391138273492,-0.09948965907096863,0.13109470997134454,Neutral
GATECH,Updates,GACM Technologies Limited has informed the Exchange regarding 'Outcome of RICM'.,04-Jun-2025 18:43:47,https://nsearchives.nseindia.com/corporate/STAMPEDE_04062025184339_Outcome_RIC_Meeting_GATECH.pdf,-0.7003,0.054197994987468676,0.016433697193861008,0.26012277457658434,Negative
MBLINFRA,Disclosure of material issue,MBL Infrastructure Limited has informed regarding Disclosure of material issue,04-Jun-2025 18:43:23,https://nsearchives.nseindia.com/corporate/MBLINFRA_04062025184311_IntimationReclassificationReg31A.pdf,0.9231,0.0031576266870384545,-0.039865199476480484,0.07854089178024759,Neutral
GREAVESCOT,Shareholders meeting,Greaves Cotton Limited has informed the Exchange regarding Notice of Postal Ballot,04-Jun-2025 18:43:14,https://nsearchives.nseindia.com/corporate/GREAVESCOT_04062025184156_SE_Intimation_PB_Notice_Final_signed.pdf,0.9313,0.0036054421768707563,0.007096812129020691,0.06467588191417606,Neutral
PGEL,Analysts/Institutional Investor Meet/Con. Call Updates,PG Electroplast Limited has informed the Exchange about Schedule of meet,04-Jun-2025 18:41:33,https://nsearchives.nseindia.com/corporate/PGEL_04062025184119_Nuvama09062025.pdf,-0.5106,-0.07059523809523809,-0.033391352742910385,0.4501119326587944,Negative
XTGLOBAL,Investor Presentation,Xtglobal Infotech Limited has informed the Exchange about Investor Presentation,04-Jun-2025 18:39:20,https://nsearchives.nseindia.com/corporate/XTGLOBAL_04062025183911_ilovepdf_merged__52___1_.pdf,0.9813,0.0701007326007326,-0.21470268070697784,0.0943015557992371,Neutral
NATCAPSUQ,Analysts/Institutional Investor Meet/Con. Call Updates,Natural Capsules Limited has informed the Exchange about Link of Recording,04-Jun-2025 18:38:59,https://nsearchives.nseindia.com/corporate/NCL1993_04062025183828_Audio_Recordings_signed.pdf,0.7506,0.10408163265306122,0.007101964205503464,0.08973790491785927,Neutral
ESCORTS,Product launch,Escorts Kubota Limited has informed the Exchange about Product launch,04-Jun-2025 18:31:18,https://nsearchives.nseindia.com/corporate/ESCORTS2_04062025183033_EKL_2025_06_04_Intimation_Product_Launch_Signed.pdf,0.4404,0.035332314744079454,0.4778435230255127,0.06333903927515261,Neutral
ARCOTECH,Outcome of Board Meeting,"Arcotech Limited has submitted to the Exchange, the financial results for the period ended March 31, 2025.",04-Jun-2025 18:31:11,https://nsearchives.nseindia.com/corporate/ARCOTECH_04062025182829_Outcome_4_June_2025.pdf,0.9915,0.0816540035927791,0.022681016474962234,0.030112948105742554,Neutral
VCL,Change in Management,"Intimation under Regulation 30 of SEBI (Listing Obligation and Disclosure RequirementRegulations, 2015).",04-Jun-2025 18:29:45,https://nsearchives.nseindia.com/corporate/VCL_04062025182859_IntimationReg3004062025signed.pdf,-0.9325,-0.03993855606758831,0.03057817742228508,0.5334631958305721,Negative
ADANIENT,Copy of Newspaper Publication,Adani Enterprises Limited has informed the Exchange about Copy of Newspaper Publication regarding Notice to the Equity shareholders of the Company for transfer of Equity Shares to the Investors Education & Protection Fund (IEPF) Suspense Account of FY 2017-18.,04-Jun-2025 18:32:29,https://nsearchives.nseindia.com/corporate/nishant_joshi_adani_com_04062025183206_AELGeneralUpdate04062025_-_Copy.pdf,0.9761,0.01684981684981685,-0.012462317943572998,0.05571873856961945,Neutral
ENTERO,Analysts/Institutional Investor Meet/Con. Call Updates,"Entero Healthcare Solutions Limited has informed the Exchange about Transcript of the Earnings call held on May 28, 2025 to discuss the Company's financial results for the quarter and year ended March 31, 2025",04-Jun-2025 18:27:53,https://nsearchives.nseindia.com/corporate/ENTERO_04062025182552_Earningstranscript.pdf,0.9947,0.06134135472370767,0.028396978974342346,0.0319460759826628,Neutral
RBLBANK,Analysts/Institutional Investor Meet/Con. Call Updates,RBL Bank Limited has informed the Exchange about Schedule of meet,04-Jun-2025 18:27:36,https://nsearchives.nseindia.com/corporate/RBLBANK_04062025182717_IntimationofInvestorAnalystMeetJune42025Signed.pdf,0.5423,0.01857142857142858,0.23336602747440338,0.10236684707318033,Neutral
QPOWER,Analysts/Institutional Investor Meet/Con. Call Updates,Quality Power Electrical Equipments Limited has informed the Exchange about Transcript,04-Jun-2025 18:26:22,https://nsearchives.nseindia.com/corporate/QPOWER1234_04062025182426_IntimationofEarningscallTranscript04062025Sign.pdf,0.9977,0.1402768284347232,0.5451790690422058,0.3137848425441301,Positive
FEDERALBNK,Analysts/Institutional Investor Meet/Con. Call Updates,The Federal Bank  Limited has informed the Exchange about Schedule of meet,04-Jun-2025 18:27:51,https://nsearchives.nseindia.com/corporate/FEDERALBNK_04062025182719_SE_Intimation_Investor_Meet_040625_Signed.pdf,0.6597,0.009523809523809525,0.1215110719203949,0.10279082502694359,Neutral
RANEHOLDIN,Investor Presentation,Rane Holdings Limited has informed the Exchange about Investor Presentation,04-Jun-2025 18:22:55,https://nsearchives.nseindia.com/corporate/RANEHOLDIN_04062025182120_RHL_SE_Earnings_Presentation_04062025_SD.pdf,0.9874,0.039,0.07688304781913757,0.17387156661748887,Neutral
RML,Investor Presentation,Rane (Madras) Limited has informed the Exchange about Investor Presentation,04-Jun-2025 18:23:20,https://nsearchives.nseindia.com/corporate/RML_04062025182140_RML_SE_Earnings_Presentation_04062025_SD.pdf,-0.8807,-0.018191964285714277,0.02793790027499199,0.5168274336327399,Negative
DCBBANK,Analysts/Institutional Investor Meet/Con. Call Updates,DCB Bank Limited has informed the Exchange about investor meeting,04-Jun-2025 18:25:42,https://nsearchives.nseindia.com/corporate/ujwal727_04062025182502_BSENSEIntimationOfInvestorMeetingOn04June_2025SecuritiesInvestement.pdf,0.7184,0.010218253968253975,0.03382795676589012,0.10987579233833245,Neutral
BHARTIARTL,Action(s) taken or orders passed,Bharti Airtel Limited has informed the Exchange about Action(s) taken or orders passed,04-Jun-2025 18:22:33,https://nsearchives.nseindia.com/corporate/BHARTIARTL_04062025180818_Reg30DoTJune4MPs.pdf,0.25,0.07243618450514999,0.019906800240278244,0.21798229368884858,Negative
LUMAXIND,Analysts/Institutional Investor Meet/Con. Call Updates,"Transcript of Analysts/Investor Earnings Conference Call for all Investor/General Public which was held on Thursday, May 29, 2025 at 03:00 P.M. (IST) to discuss the operational and financial performance of the Company for the 4th Quarter and Year ended March 31, 2025.",04-Jun-2025 18:18:02,https://nsearchives.nseindia.com/corporate/LUMAXIND_04062025181730_Transcript04062025.pdf,0.9894,0.06980682839173406,-0.05101259797811508,0.05143232455905611,Neutral
VCL,Outcome of Board Meeting,"Vaxtex Cotfab Limited has informed the Exchange regarding  Board meeting held on Jun 04, 2025.",04-Jun-2025 18:22:28,https://nsearchives.nseindia.com/corporate/VCL_04062025182200_OutcomeBM04062025Signed.pdf,-0.9325,-0.03993855606758831,0.034081485122442245,0.5325889782309418,Negative
SANGAMIND,Agreements,Sangam (India) Limited has informed the Exchange about Memorandum of Understanding executed with DaMENSCH Apparel Pvt Ltd,04-Jun-2025 18:22:30,https://nsearchives.nseindia.com/corporate/SANGAMIND_04062025181213_Intimation_MOU.pdf,0.9531,-0.009629629629629625,-0.024323999881744385,0.13027041656617766,Neutral
LUMAXTECH,Analysts/Institutional Investor Meet/Con. Call Updates,"Lumax Auto Technologies Limited has informed the Exchange about Transcript of Analysts/Investor Earnings Conference Call for all Investors/ General public which was held on Friday, May 30, 2025 at 02:30 P.M. (IST) to discuss the operational and financial performance of the Company for the 4th Quarter and year ended March 31, 2025",04-Jun-2025 18:17:53,https://nsearchives.nseindia.com/corporate/LUMAXTECH_04062025181301_EarningsCallTranscript.pdf,0.9978,0.1439767316017316,0.6216059327125549,0.1336620465642962,Neutral
SPAL,Analysts/Institutional Investor Meet/Con. Call Updates,S. P. Apparels Limited has informed the Exchange about Transcript,04-Jun-2025 18:17:39,https://nsearchives.nseindia.com/corporate/SPAL_04062025181716_SPAL_CONCALL_TRANSCRIPT_Q4FY25_OCR.pdf,0.9969,0.1473542415031777,-0.008422985672950745,0.023407788113177064,Neutral
ERIS,Analysts/Institutional Investor Meet/Con. Call Updates,Eris Lifesciences Limited has informed the Exchange about Schedule of meet,04-Jun-2025 18:16:21,https://nsearchives.nseindia.com/corporate/ERIS_04062025181454_Intimationsigned.pdf,-0.128,0.019557823129251712,0.07192344218492508,0.31010326541210115,Negative
PRESTIGE,Analysts/Institutional Investor Meet/Con. Call Updates,"Prestige Estates Projects Limited has informed the Exchange about Transcript of Investor/Analyst call held on May 30, 2025.",04-Jun-2025 18:16:19,https://nsearchives.nseindia.com/corporate/PRESTIGE_04062025181417_TranscriptOfInvestorCall.pdf,0.6369,0.07040816326530612,0.11496935784816742,0.09794598533194893,Neutral
RAMRAT,General Updates,"Ram Ratna Wires Limited has informed the Exchange about receipt of the certified true copy of the Order for Scheme of Amalgamation (merger by absorption) of Global Copper Private Limited ( Transferor Company ) with and into Ram Ratna Wires Limited ( Transferee Company  or  Company )  and their respective shareholders ( Scheme ), today i.e. June 04, 2025.",04-Jun-2025 18:15:52,https://nsearchives.nseindia.com/corporate/RAMRATNA_04062025181527_RRWL_CTC_Final_Order_040625.pdf,0.976,0.03175413022351798,-0.009129039943218231,0.14807809684159867,Neutral
NYKAA,Analysts/Institutional Investor Meet/Con. Call Updates,FSN E Commerce Ventures Limited has informed the Exchange about Transcript,04-Jun-2025 18:14:40,https://nsearchives.nseindia.com/corporate/NYKAA_04062025181213_Intimation.pdf,0.9976,0.1208553791887125,0.19894537329673767,0.02330893908036874,Neutral
YESBANK,Change in Management,Yes Bank Limited has informed the Exchange about change in Management,04-Jun-2025 18:13:18,https://nsearchives.nseindia.com/corporate/YESBANK_04062025181301_SEIntimationSMP-Sanjeev_Roy_04062025_signed.pdf,0.988,0.184121830550402,0.04593868926167488,0.0046489760627210774,Neutral
VESUVIUS,Shareholders meeting,"Vesuvius India Limited has informed the Exchange regarding Minutes of 34th Annual General Meeting held on May 8, 2025.",04-Jun-2025 18:12:03,https://nsearchives.nseindia.com/corporate/VESUVIUS_04062025181140_VIL_34AGMMinutes.pdf,0.5574,0.005714285714285722,0.017258834093809128,0.15516709639919657,Neutral
REFEX,Analysts/Institutional Investor Meet/Con. Call Updates,"Refex Industries Limited has informed the Exchange about Intimation regarding the Analyst/Institutional Investor Meet - June 09, 2025",04-Jun-2025 18:13:18,https://nsearchives.nseindia.com/corporate/REFEX2002_04062025181258_RIL_STX_InvestorCall_sd.pdf,0.2732,0.02698412698412699,0.04760216176509857,0.2142715993108257,Negative
LALPATHLAB,Updates,"Dr. Lal Path Labs Ltd. has informed the Exchange regarding 'dispatch of letter containing web-link and exact path, where the Annual Report for the FY 2024-25 can be accessed'.",04-Jun-2025 18:10:13,https://nsearchives.nseindia.com/corporate/LALPATHLAB_04062025180835_FINALweblinkLetter.pdf,0.9325,0.13231872294372293,0.19475194811820984,0.00828136289919612,Neutral
PVSL,Analysts/Institutional Investor Meet/Con. Call Updates,Popular Vehicles and Services Limited has informed the Exchange about Transcript,04-Jun-2025 18:10:45,https://nsearchives.nseindia.com/corporate/9072530155_04062025181029_FINALTRANSCRIPT040625SD.pdf,0.9956,0.1550610870610871,0.14446532726287842,0.016034378562196083,Neutral
CLEAN,General Updates,"Intimation under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, investment in Clean Fino-Chem Limited - wholly owned subsidiary",04-Jun-2025 18:09:49,https://nsearchives.nseindia.com/corporate/CLEAN_04062025180924_Intimation_of_Additional_Investment_in_WOS_June_2025.pdf,0.9872,0.03278769841269842,-0.09011177718639374,0.13083032852307197,Neutral
INDOSOLAR,Offer for sale,"Waaree Energies Limited has informed the Exchange about an announcement with respect to offer for sale through Stock Exchange Mechanism for sale upto 4,76,495 Equity shares of face value of INR 10/- each of Indosolar Limited. Date and time of the opening of the offer for Non-Retail Investors: June 05, 2025 at 9:15 a.m.; Date and time of the closing of the offer for Non-Retail Investors: June 05, 2025 at 3:30 p.m.; Date and time of the opening of the offer for Retail Investors: June 06, 2025 at 9:15 a.m.; Date and time of the closing of the offer for Retail Investors: June 06, 2025 at 3:30 p.m. The Sale shall continue to take place on a separate window of the Stock Exchanges commencing at 9:15 a.m. and shall close at 3:30 p.m. (Indian Standard Time) on the same date. The Floor Price for the Offer shall be INR 10/- (Rupees Ten only)",04-Jun-2025 18:08:26,https://nsearchives.nseindia.com/corporate/vipulr_04062025180323_OFS_INDOSOLARsigned.pdf,0.987,0.007142857142857153,-0.06370410323143005,0.06774496886559894,Neutral
TARC,Action(s) taken or orders passed,TARC Limited has informed the Exchange about administrative warning letter issued by SEBI to the Independent Director and Audit Committee member.,04-Jun-2025 18:07:44,https://nsearchives.nseindia.com/corporate/TARC_04062025180702_IntimationSebi.pdf,0.6705,0.00033820346320346563,-0.09549553692340851,0.15284076678688388,Neutral
MIDHANI,Analysts/Institutional Investor Meet/Con. Call Updates,Mishra Dhatu Nigam Limited has informed the Exchange about Link of Recording,04-Jun-2025 18:05:11,https://nsearchives.nseindia.com/corporate/MIDHANI_04062025180459_MDN_Concall_recording_04062025_signed.pdf,0.3818,0.05142857142857145,0.4228724241256714,0.08853480711664474,Neutral
IVP,Change in Director(s),IVP Limited has informed the Exchange regarding Change in Director(s) of the company.,04-Jun-2025 18:04:28,https://nsearchives.nseindia.com/corporate/IVP_04062025180309_BSENSE_.pdf,0.2732,-0.02255291005291004,0.08347386866807938,0.015321926750376691,Neutral
ICICIPRULI,Updates,ICICI Prudential Life Insurance Company Limited has informed the Exchange regarding 'Business Responsibility and Sustainability Report for FY2025'.,04-Jun-2025 18:08:00,https://nsearchives.nseindia.com/corporate/ICICIPRULI_04062025180733_SE_Intimation_Cover_Letter_June_4_2025_Signed.pdf,0.8481,0.014206349206349219,-0.02533527836203575,0.10853985314764203,Neutral
FEDFINA,Analysts/Institutional Investor Meet/Con. Call Updates,Fedbank Financial Services Limited has informed the Exchange about Schedule of meet,04-Jun-2025 18:02:39,https://nsearchives.nseindia.com/corporate/FEDFINA_04062025180230_Intimation_of_Analysts_meet_04062025_Signed.pdf,0.7783,0.03492063492063493,-0.016045935451984406,0.10244490033780773,Neutral
